t	y1.0	y33.5	y55.2	y62.0	y90.5	y227.0	y399.3
16.53	0.53067	1	1	1	1	1	1
16.54	0.53088	1	1	1	1	1	1
16.55	0.53109	1	1	1	1	1	1
16.56	0.5313	1	1	1	1	1	1
16.57	0.53151	1	1	1	1	1	1
16.58	0.53172	1	1	1	1	1	1
16.59	0.53193	1	1	1	1	1	1
16.6	0.53214	1	1	1	1	1	1
16.61	0.53235	1	1	1	1	1	1
16.62	0.53256	1	1	1	1	1	1
16.63	0.53277	1	1	1	1	1	1
16.64	0.53298	1	1	1	1	1	1
16.65	0.53319	1	1	1	1	1	1
16.66	0.5334	1	1	1	1	1	1
16.67	0.5336	1	1	1	1	1	1
16.68	0.53381	1	1	1	1	1	1
16.69	0.53402	1	1	1	1	1	1
16.7	0.53423	1	1	1	1	1	1
16.71	0.53444	1	1	1	1	1	1
16.72	0.53465	1	1	1	1	1	1
16.73	0.53486	1	1	1	1	1	1
16.74	0.53506	1	1	1	1	1	1
16.75	0.53527	1	1	1	1	1	1
16.76	0.53548	1	1	1	1	1	1
16.77	0.53569	1	1	1	1	1	1
16.78	0.5359	1	1	1	1	1	1
16.79	0.5361	1	1	1	1	1	1
16.8	0.53631	1	1	1	1	1	1
16.81	0.53652	1	1	1	1	1	1
16.82	0.53673	1	1	1	1	1	1
16.83	0.53693	1	1	1	1	1	1
16.84	0.53714	1	1	1	1	1	1
16.85	0.53735	1	1	1	1	1	1
16.86	0.53756	1	1	1	1	1	1
16.87	0.53776	1	1	1	1	1	1
16.88	0.53797	1	1	1	1	1	1
16.89	0.53818	1	1	1	1	1	1
16.9	0.53838	1	1	1	1	1	1
16.91	0.53859	1	1	1	1	1	1
16.92	0.5388	1	1	1	1	1	1
16.93	0.539	1	1	1	1	1	1
16.94	0.53921	1	1	1	1	1	1
16.95	0.53942	1	1	1	1	1	1
16.96	0.53962	1	1	1	1	1	1
16.97	0.53983	1	1	1	1	1	1
16.98	0.54003	1	1	1	1	1	1
16.99	0.54024	1	1	1	1	1	1
17	0.54045	1	1	1	1	1	1
17.01	0.54065	1	1	1	1	1	1
17.02	0.54086	1	1	1	1	1	1
17.03	0.54106	1	1	1	1	1	1
17.04	0.54127	1	1	1	1	1	1
17.05	0.54147	1	1	1	1	1	1
17.06	0.54168	1	1	1	1	1	1
17.07	0.54188	1	1	1	1	1	1
17.08	0.54209	1	1	1	1	1	1
17.09	0.54229	1	1	1	1	1	1
17.1	0.5425	1	1	1	1	1	1
17.11	0.5427	1	1	1	1	1	1
17.12	0.54291	1	1	1	1	1	1
17.13	0.54311	1	1	1	1	1	1
17.14	0.54332	1	1	1	1	1	1
17.15	0.54352	1	1	1	1	1	1
17.16	0.54373	1	1	1	1	1	1
17.17	0.54393	1	1	1	1	1	1
17.18	0.54414	1	1	1	1	1	1
17.19	0.54434	1	1	1	1	1	1
17.2	0.54454	1	1	1	1	1	1
17.21	0.54475	1	1	1	1	1	1
17.22	0.54495	1	1	1	1	1	1
17.23	0.54515	1	1	1	1	1	1
17.24	0.54536	1	1	1	1	1	1
17.25	0.54556	1	1	1	1	1	1
17.26	0.54577	1	1	1	1	1	1
17.27	0.54597	1	1	1	1	1	1
17.28	0.54617	1	1	1	1	1	1
17.29	0.54638	1	1	1	1	1	1
17.3	0.54658	1	1	1	1	1	1
17.31	0.54678	1	1	1	1	1	1
17.32	0.54698	1	1	1	1	1	1
17.33	0.54719	1	1	1	1	1	1
17.34	0.54739	1	1	1	1	1	1
17.35	0.54759	1	1	1	1	1	1
17.36	0.54779	1	1	1	1	1	1
17.37	0.548	1	1	1	1	1	1
17.38	0.5482	1	1	1	1	1	1
17.39	0.5484	1	1	1	1	1	1
17.4	0.5486	1	1	1	1	1	1
17.41	0.54881	1	1	1	1	1	1
17.42	0.54901	1	1	1	1	1	1
17.43	0.54921	1	1	1	1	1	1
17.44	0.54941	1	1	1	1	1	1
17.45	0.54961	1	1	1	1	1	1
17.46	0.54982	1	1	1	1	1	1
17.47	0.55002	1	1	1	1	1	1
17.48	0.55022	1	1	1	1	1	1
17.49	0.55042	1	1	1	1	1	1
17.5	0.55062	1	1	1	1	1	1
17.51	0.55082	1	1	1	1	1	1
17.52	0.55102	1	1	1	1	1	1
17.53	0.55122	1	1	1	1	1	1
17.54	0.55143	1	1	1	1	1	1
17.55	0.55163	1	1	1	1	1	1
17.56	0.55183	1	1	1	1	1	1
17.57	0.55203	1	1	1	1	1	1
17.58	0.55223	1	1	1	1	1	1
17.59	0.55243	1	1	1	1	1	1
17.6	0.55263	1	1	1	1	1	1
17.61	0.55283	1	1	1	1	1	1
17.62	0.55303	1	1	1	1	1	1
17.63	0.55323	1	1	1	1	1	1
17.64	0.55343	1	1	1	1	1	1
17.65	0.55363	1	1	1	1	1	1
17.66	0.55383	1	1	1	1	1	1
17.67	0.55403	1	1	1	1	1	1
17.68	0.55423	1	1	1	1	1	1
17.69	0.55443	1	1	1	1	1	1
17.7	0.55463	1	1	1	1	1	1
17.71	0.55483	1	1	1	1	1	1
17.72	0.55503	1	1	1	1	1	1
17.73	0.55523	1	1	1	1	1	1
17.74	0.55542	1	1	1	1	1	1
17.75	0.55562	1	1	1	1	1	1
17.76	0.55582	1	1	1	1	1	1
17.77	0.55602	1	1	1	1	1	1
17.78	0.55622	1	1	1	1	1	1
17.79	0.55642	1	1	1	1	1	1
17.8	0.55662	1	1	1	1	1	1
17.81	0.55682	1	1	1	1	1	1
17.82	0.55701	1	1	1	1	1	1
17.83	0.55721	1	1	1	1	1	1
17.84	0.55741	1	1	1	1	1	1
17.85	0.55761	1	1	1	1	1	1
17.86	0.55781	1	1	1	1	1	1
17.87	0.558	1	1	1	1	1	1
17.88	0.5582	1	1	1	1	1	1
17.89	0.5584	1	1	1	1	1	1
17.9	0.5586	1	1	1	1	1	1
17.91	0.5588	1	1	1	1	1	1
17.92	0.55899	1	1	1	1	1	1
17.93	0.55919	1	1	1	1	1	1
17.94	0.55939	1	1	1	1	1	1
17.95	0.55959	1	1	1	1	1	1
17.96	0.55978	1	1	1	1	1	1
17.97	0.55998	1	1	1	1	1	1
17.98	0.56018	1	1	1	1	1	1
17.99	0.56037	1	1	1	1	1	1
18	0.56057	1	1	1	1	1	1
18.01	0.56077	1	1	1	1	1	1
18.02	0.56096	1	1	1	1	1	1
18.03	0.56116	1	1	1	1	1	1
18.04	0.56136	1	1	1	1	1	1
18.05	0.56155	1	1	1	1	1	1
18.06	0.56175	1	1	1	1	1	1
18.07	0.56195	1	1	1	1	1	1
18.08	0.56214	1	1	1	1	1	1
18.09	0.56234	1	1	1	1	1	1
18.1	0.56253	1	1	1	1	1	1
18.11	0.56273	1	1	1	1	1	1
18.12	0.56293	1	1	1	1	1	1
18.13	0.56312	1	1	1	1	1	1
18.14	0.56332	1	1	1	1	1	1
18.15	0.56351	1	1	1	1	1	1
18.16	0.56371	1	1	1	1	1	1
18.17	0.5639	1	1	1	1	1	1
18.18	0.5641	1	1	1	1	1	1
18.19	0.56429	1	1	1	1	1	1
18.2	0.56449	1	1	1	1	1	1
18.21	0.56468	1	1	1	1	1	1
18.22	0.56488	1	1	1	1	1	1
18.23	0.56507	1	1	1	1	1	1
18.24	0.56527	1	1	1	1	1	1
18.25	0.56546	1	1	1	1	1	1
18.26	0.56566	1	1	1	1	1	1
18.27	0.56585	1	1	1	1	1	1
18.28	0.56605	1	1	1	1	1	1
18.29	0.56624	1	1	1	1	1	1
18.3	0.56643	1	1	1	1	1	1
18.31	0.56663	1	1	1	1	1	1
18.32	0.56682	1	1	1	1	1	1
18.33	0.56702	1	1	1	1	1	1
18.34	0.56721	1	1	1	1	1	1
18.35	0.5674	1	1	1	1	1	1
18.36	0.5676	1	1	1	1	1	1
18.37	0.56779	1	1	1	1	1	1
18.38	0.56798	1	1	1	1	1	1
18.39	0.56818	1	1	1	1	1	1
18.4	0.56837	1	1	1	1	1	1
18.41	0.56856	1	1	1	1	1	1
18.42	0.56876	1	1	1	1	1	1
18.43	0.56895	1	1	1	1	1	1
18.44	0.56914	1	1	1	1	1	1
18.45	0.56934	1	1	1	1	1	1
18.46	0.56953	1	1	1	1	1	1
18.47	0.56972	1	1	1	1	1	1
18.48	0.56991	1	1	1	1	1	1
18.49	0.57011	1	1	1	1	1	1
18.5	0.5703	1	1	1	1	1	1
18.51	0.57049	1	1	1	1	1	1
18.52	0.57068	1	1	1	1	1	1
18.53	0.57088	1	1	1	1	1	1
18.54	0.57107	1	1	1	1	1	1
18.55	0.57126	1	1	1	1	1	1
18.56	0.57145	1	1	1	1	1	1
18.57	0.57164	1	1	1	1	1	1
18.58	0.57184	1	1	1	1	1	1
18.59	0.57203	1	1	1	1	1	1
18.6	0.57222	1	1	1	1	1	1
18.61	0.57241	1	1	1	1	1	1
18.62	0.5726	1	1	1	1	1	1
18.63	0.57279	1	1	1	1	1	1
18.64	0.57299	1	1	1	1	1	1
18.65	0.57318	1	1	1	1	1	1
18.66	0.57337	1	1	1	1	1	1
18.67	0.57356	1	1	1	1	1	1
18.68	0.57375	1	1	1	1	1	1
18.69	0.57394	1	1	1	1	1	1
18.7	0.57413	1	1	1	1	1	1
18.71	0.57432	1	1	1	1	1	1
18.72	0.57451	1	1	1	1	1	1
18.73	0.5747	1	1	1	1	1	1
18.74	0.57489	1	1	1	1	1	1
18.75	0.57508	1	1	1	1	1	1
18.76	0.57527	1	1	1	1	1	1
18.77	0.57546	1	1	1	1	1	1
18.78	0.57565	1	1	1	1	1	1
18.79	0.57584	1	1	1	1	1	1
18.8	0.57603	1	1	1	1	1	1
18.81	0.57622	1	1	1	1	1	1
18.82	0.57641	1	1	1	1	1	1
18.83	0.5766	1	1	1	1	1	1
18.84	0.57679	1	1	1	1	1	1
18.85	0.57698	1	1	1	1	1	1
18.86	0.57717	1	1	1	1	1	1
18.87	0.57736	1	1	1	1	1	1
18.88	0.57755	1	1	1	1	1	1
18.89	0.57774	1	1	1	1	1	1
18.9	0.57793	1	1	1	1	1	1
18.91	0.57812	1	1	1	1	1	1
18.92	0.57831	1	1	1	1	1	1
18.93	0.57849	1	1	1	1	1	1
18.94	0.57868	1	1	1	1	1	1
18.95	0.57887	1	1	1	1	1	1
18.96	0.57906	1	1	1	1	1	1
18.97	0.57925	1	1	1	1	1	1
18.98	0.57944	1	1	1	1	1	1
18.99	0.57963	1	1	1	1	1	1
19	0.57981	1	1	1	1	1	1
19.01	0.58	1	1	1	1	1	1
19.02	0.58019	1	1	1	1	1	1
19.03	0.58038	1	1	1	1	1	1
19.04	0.58057	1	1	1	1	1	1
19.05	0.58075	1	1	1	1	1	1
19.06	0.58094	1	1	1	1	1	1
19.07	0.58113	1	1	1	1	1	1
19.08	0.58132	1	1	1	1	1	1
19.09	0.5815	1	1	1	1	1	1
19.1	0.58169	1	1	1	1	1	1
19.11	0.58188	1	1	1	1	1	1
19.12	0.58207	1	1	1	1	1	1
19.13	0.58225	1	1	1	1	1	1
19.14	0.58244	1	1	1	1	1	1
19.15	0.58263	1	1	1	1	1	1
19.16	0.58281	1	1	1	1	1	1
19.17	0.583	1	1	1	1	1	1
19.18	0.58319	1	1	1	1	1	1
19.19	0.58337	1	1	1	1	1	1
19.2	0.58356	1	1	1	1	1	1
19.21	0.58375	1	1	1	1	1	1
19.22	0.58393	1	1	1	1	1	1
19.23	0.58412	1	1	1	1	1	1
19.24	0.58431	1	1	1	1	1	1
19.25	0.58449	1	1	1	1	1	1
19.26	0.58468	1	1	1	1	1	1
19.27	0.58486	1	1	1	1	1	1
19.28	0.58505	1	1	1	1	1	1
19.29	0.58523	1	1	1	1	1	1
19.3	0.58542	1	1	1	1	1	1
19.31	0.58561	1	1	1	1	1	1
19.32	0.58579	1	1	1	1	1	1
19.33	0.58598	1	1	1	1	1	1
19.34	0.58616	1	1	1	1	1	1
19.35	0.58635	1	1	1	1	1	1
19.36	0.58653	1	1	1	1	1	1
19.37	0.58672	1	1	1	1	1	1
19.38	0.5869	1	1	1	1	1	1
19.39	0.58709	1	1	1	1	1	1
19.4	0.58727	1	1	1	1	1	1
19.41	0.58746	1	1	1	1	1	1
19.42	0.58764	1	1	1	1	1	1
19.43	0.58783	1	1	1	1	1	1
19.44	0.58801	1	1	1	1	1	1
19.45	0.5882	1	1	1	1	1	1
19.46	0.58838	1	1	1	1	1	1
19.47	0.58856	1	1	1	1	1	1
19.48	0.58875	1	1	1	1	1	1
19.49	0.58893	1	1	1	1	1	1
19.5	0.58912	1	1	1	1	1	1
19.51	0.5893	1	1	1	1	1	1
19.52	0.58948	1	1	1	1	1	1
19.53	0.58967	1	1	1	1	1	1
19.54	0.58985	1	1	1	1	1	1
19.55	0.59004	1	1	1	1	1	1
19.56	0.59022	1	1	1	1	1	1
19.57	0.5904	1	1	1	1	1	1
19.58	0.59059	1	1	1	1	1	1
19.59	0.59077	1	1	1	1	1	1
19.6	0.59095	1	1	1	1	1	1
19.61	0.59114	1	1	1	1	1	1
19.62	0.59132	1	1	1	1	1	1
19.63	0.5915	1	1	1	1	1	1
19.64	0.59168	1	1	1	1	1	1
19.65	0.59187	1	1	1	1	1	1
19.66	0.59205	1	1	1	1	1	1
19.67	0.59223	1	1	1	1	1	1
19.68	0.59242	1	1	1	1	1	1
19.69	0.5926	1	1	1	1	1	1
19.7	0.59278	1	1	1	1	1	1
19.71	0.59296	1	1	1	1	1	1
19.72	0.59314	1	1	1	1	1	1
19.73	0.59333	1	1	1	1	1	1
19.74	0.59351	1	1	1	1	1	1
19.75	0.59369	1	1	1	1	1	1
19.76	0.59387	1	1	1	1	1	1
19.77	0.59405	1	1	1	1	1	1
19.78	0.59424	1	1	1	1	1	1
19.79	0.59442	1	1	1	1	1	1
19.8	0.5946	1	1	1	1	1	1
19.81	0.59478	1	1	1	1	1	1
19.82	0.59496	1	1	1	1	1	1
19.83	0.59514	1	1	1	1	1	1
19.84	0.59532	1	1	1	1	1	1
19.85	0.59551	1	1	1	1	1	1
19.86	0.59569	1	1	1	1	1	1
19.87	0.59587	1	1	1	1	1	1
19.88	0.59605	1	1	1	1	1	1
19.89	0.59623	1	1	1	1	1	1
19.9	0.59641	1	1	1	1	1	1
19.91	0.59659	1	1	1	1	1	1
19.92	0.59677	1	1	1	1	1	1
19.93	0.59695	1	1	1	1	1	1
19.94	0.59713	1	1	1	1	1	1
19.95	0.59731	1	1	1	1	1	1
19.96	0.59749	1	1	1	1	1	1
19.97	0.59767	1	1	1	1	1	1
19.98	0.59785	1	1	1	1	1	1
19.99	0.59803	1	1	1	1	1	1
20	0.59821	1	1	1	1	1	1
