t	y1.0	y44.7	y64.7	y102.0	y159.6	y232.0	y400.0
3.58	0.14277	0.97874	0.98857	0.99428	0.99689	0.99806	0.99897
3.59	0.1431	0.9789	0.98866	0.99433	0.99692	0.99807	0.99898
3.6	0.14343	0.97906	0.98875	0.99438	0.99695	0.99809	0.99899
3.61	0.14376	0.97921	0.98884	0.99443	0.99698	0.99811	0.999
3.62	0.14409	0.97937	0.98893	0.99448	0.99701	0.99813	0.99901
3.63	0.14441	0.97952	0.98902	0.99453	0.99703	0.99815	0.99902
3.64	0.14474	0.97967	0.98911	0.99457	0.99706	0.99816	0.99903
3.65	0.14507	0.97982	0.9892	0.99462	0.99709	0.99818	0.99904
3.66	0.1454	0.97997	0.98929	0.99467	0.99712	0.9982	0.99905
3.67	0.14573	0.98012	0.98937	0.99471	0.99714	0.99821	0.99906
3.68	0.14605	0.98026	0.98946	0.99476	0.99717	0.99823	0.99906
3.69	0.14638	0.98041	0.98954	0.99481	0.99719	0.99825	0.99907
3.7	0.14671	0.98055	0.98963	0.99485	0.99722	0.99826	0.99908
3.71	0.14704	0.9807	0.98971	0.9949	0.99724	0.99828	0.99909
3.72	0.14736	0.98084	0.9898	0.99494	0.99727	0.9983	0.9991
3.73	0.14769	0.98098	0.98988	0.99499	0.9973	0.99831	0.99911
3.74	0.14802	0.98112	0.98996	0.99503	0.99732	0.99833	0.99912
3.75	0.14834	0.98126	0.99004	0.99507	0.99734	0.99834	0.99913
3.76	0.14867	0.9814	0.99012	0.99512	0.99737	0.99836	0.99913
3.77	0.149	0.98153	0.9902	0.99516	0.99739	0.99838	0.99914
3.78	0.14932	0.98167	0.99028	0.9952	0.99742	0.99839	0.99915
3.79	0.14965	0.98181	0.99036	0.99524	0.99744	0.99841	0.99916
3.8	0.14998	0.98194	0.99044	0.99528	0.99746	0.99842	0.99917
3.81	0.1503	0.98207	0.99051	0.99533	0.99749	0.99844	0.99918
3.82	0.15063	0.9822	0.99059	0.99537	0.99751	0.99845	0.99918
3.83	0.15095	0.98234	0.99067	0.99541	0.99753	0.99847	0.99919
3.84	0.15128	0.98247	0.99074	0.99545	0.99756	0.99848	0.9992
3.85	0.15161	0.98259	0.99082	0.99549	0.99758	0.99849	0.99921
3.86	0.15193	0.98272	0.99089	0.99553	0.9976	0.99851	0.99921
3.87	0.15226	0.98285	0.99097	0.99557	0.99762	0.99852	0.99922
3.88	0.15258	0.98298	0.99104	0.9956	0.99764	0.99854	0.99923
3.89	0.15291	0.9831	0.99111	0.99564	0.99767	0.99855	0.99924
3.9	0.15323	0.98323	0.99118	0.99568	0.99769	0.99856	0.99924
3.91	0.15356	0.98335	0.99125	0.99572	0.99771	0.99858	0.99925
3.92	0.15388	0.98347	0.99133	0.99576	0.99773	0.99859	0.99926
3.93	0.15421	0.98359	0.9914	0.99579	0.99775	0.9986	0.99927
3.94	0.15453	0.98371	0.99147	0.99583	0.99777	0.99862	0.99927
3.95	0.15486	0.98383	0.99153	0.99587	0.99779	0.99863	0.99928
3.96	0.15518	0.98395	0.9916	0.9959	0.99781	0.99864	0.99929
3.97	0.1555	0.98407	0.99167	0.99594	0.99783	0.99866	0.99929
3.98	0.15583	0.98419	0.99174	0.99597	0.99785	0.99867	0.9993
3.99	0.15615	0.9843	0.9918	0.99601	0.99787	0.99868	0.99931
4	0.15648	0.98442	0.99187	0.99604	0.99789	0.99869	0.99931
4.01	0.1568	0.98453	0.99194	0.99608	0.99791	0.99871	0.99932
4.02	0.15712	0.98465	0.992	0.99611	0.99793	0.99872	0.99933
4.03	0.15745	0.98476	0.99207	0.99615	0.99795	0.99873	0.99933
4.04	0.15777	0.98487	0.99213	0.99618	0.99797	0.99874	0.99934
4.05	0.15809	0.98498	0.99219	0.99621	0.99799	0.99875	0.99935
4.06	0.15842	0.9851	0.99226	0.99625	0.998	0.99877	0.99935
4.07	0.15874	0.9852	0.99232	0.99628	0.99802	0.99878	0.99936
4.08	0.15906	0.98531	0.99238	0.99631	0.99804	0.99879	0.99937
4.09	0.15938	0.98542	0.99244	0.99634	0.99806	0.9988	0.99937
4.1	0.15971	0.98553	0.99251	0.99638	0.99808	0.99881	0.99938
4.11	0.16003	0.98564	0.99257	0.99641	0.99809	0.99882	0.99938
4.12	0.16035	0.98574	0.99263	0.99644	0.99811	0.99883	0.99939
4.13	0.16067	0.98585	0.99269	0.99647	0.99813	0.99884	0.9994
4.14	0.161	0.98595	0.99275	0.9965	0.99815	0.99886	0.9994
4.15	0.16132	0.98605	0.9928	0.99653	0.99816	0.99887	0.99941
4.16	0.16164	0.98616	0.99286	0.99656	0.99818	0.99888	0.99941
4.17	0.16196	0.98626	0.99292	0.99659	0.9982	0.99889	0.99942
4.18	0.16228	0.98636	0.99298	0.99662	0.99821	0.9989	0.99942
4.19	0.1626	0.98646	0.99303	0.99665	0.99823	0.99891	0.99943
4.2	0.16293	0.98656	0.99309	0.99668	0.99825	0.99892	0.99943
4.21	0.16325	0.98666	0.99315	0.99671	0.99826	0.99893	0.99944
4.22	0.16357	0.98676	0.9932	0.99674	0.99828	0.99894	0.99945
4.23	0.16389	0.98685	0.99326	0.99677	0.99829	0.99895	0.99945
4.24	0.16421	0.98695	0.99331	0.9968	0.99831	0.99896	0.99946
4.25	0.16453	0.98705	0.99337	0.99682	0.99832	0.99897	0.99946
4.26	0.16485	0.98714	0.99342	0.99685	0.99834	0.99898	0.99947
4.27	0.16517	0.98724	0.99347	0.99688	0.99835	0.99899	0.99947
4.28	0.16549	0.98733	0.99353	0.99691	0.99837	0.999	0.99948
4.29	0.16581	0.98742	0.99358	0.99693	0.99838	0.99901	0.99948
4.3	0.16613	0.98752	0.99363	0.99696	0.9984	0.99902	0.99949
4.31	0.16645	0.98761	0.99368	0.99699	0.99841	0.99902	0.99949
4.32	0.16677	0.9877	0.99373	0.99701	0.99843	0.99903	0.9995
4.33	0.16709	0.98779	0.99378	0.99704	0.99844	0.99904	0.9995
4.34	0.16741	0.98788	0.99383	0.99706	0.99846	0.99905	0.99951
4.35	0.16773	0.98797	0.99388	0.99709	0.99847	0.99906	0.99951
4.36	0.16805	0.98806	0.99393	0.99712	0.99849	0.99907	0.99952
4.37	0.16837	0.98815	0.99398	0.99714	0.9985	0.99908	0.99952
4.38	0.16869	0.98823	0.99403	0.99717	0.99851	0.99909	0.99953
4.39	0.16901	0.98832	0.99408	0.99719	0.99853	0.9991	0.99953
4.4	0.16933	0.98841	0.99413	0.99722	0.99854	0.9991	0.99953
4.41	0.16965	0.98849	0.99418	0.99724	0.99855	0.99911	0.99954
4.42	0.16997	0.98858	0.99422	0.99726	0.99857	0.99912	0.99954
4.43	0.17028	0.98866	0.99427	0.99729	0.99858	0.99913	0.99955
4.44	0.1706	0.98874	0.99432	0.99731	0.99859	0.99914	0.99955
4.45	0.17092	0.98883	0.99436	0.99733	0.99861	0.99915	0.99956
4.46	0.17124	0.98891	0.99441	0.99736	0.99862	0.99915	0.99956
4.47	0.17156	0.98899	0.99445	0.99738	0.99863	0.99916	0.99956
4.48	0.17188	0.98907	0.9945	0.9974	0.99864	0.99917	0.99957
4.49	0.17219	0.98915	0.99454	0.99743	0.99866	0.99918	0.99957
4.5	0.17251	0.98923	0.99459	0.99745	0.99867	0.99919	0.99958
4.51	0.17283	0.98931	0.99463	0.99747	0.99868	0.99919	0.99958
4.52	0.17315	0.98939	0.99467	0.99749	0.99869	0.9992	0.99959
4.53	0.17346	0.98947	0.99472	0.99752	0.9987	0.99921	0.99959
4.54	0.17378	0.98955	0.99476	0.99754	0.99872	0.99922	0.99959
4.55	0.1741	0.98962	0.9948	0.99756	0.99873	0.99922	0.9996
4.56	0.17441	0.9897	0.99484	0.99758	0.99874	0.99923	0.9996
4.57	0.17473	0.98978	0.99489	0.9976	0.99875	0.99924	0.9996
4.58	0.17505	0.98985	0.99493	0.99762	0.99876	0.99924	0.99961
4.59	0.17537	0.98993	0.99497	0.99764	0.99877	0.99925	0.99961
4.6	0.17568	0.99	0.99501	0.99766	0.99879	0.99926	0.99962
4.61	0.176	0.99007	0.99505	0.99768	0.9988	0.99927	0.99962
4.62	0.17631	0.99015	0.99509	0.9977	0.99881	0.99927	0.99962
4.63	0.17663	0.99022	0.99513	0.99772	0.99882	0.99928	0.99963
4.64	0.17695	0.99029	0.99517	0.99774	0.99883	0.99929	0.99963
4.65	0.17726	0.99036	0.99521	0.99776	0.99884	0.99929	0.99963
4.66	0.17758	0.99043	0.99525	0.99778	0.99885	0.9993	0.99964
4.67	0.17789	0.9905	0.99529	0.9978	0.99886	0.99931	0.99964
4.68	0.17821	0.99057	0.99532	0.99782	0.99887	0.99931	0.99964
4.69	0.17853	0.99064	0.99536	0.99784	0.99888	0.99932	0.99965
4.7	0.17884	0.99071	0.9954	0.99786	0.99889	0.99933	0.99965
4.71	0.17916	0.99078	0.99544	0.99788	0.9989	0.99933	0.99965
4.72	0.17947	0.99085	0.99547	0.9979	0.99891	0.99934	0.99966
4.73	0.17979	0.99092	0.99551	0.99792	0.99892	0.99934	0.99966
4.74	0.1801	0.99098	0.99555	0.99793	0.99893	0.99935	0.99966
4.75	0.18042	0.99105	0.99558	0.99795	0.99894	0.99936	0.99967
4.76	0.18073	0.99112	0.99562	0.99797	0.99895	0.99936	0.99967
4.77	0.18105	0.99118	0.99565	0.99799	0.99896	0.99937	0.99967
4.78	0.18136	0.99125	0.99569	0.99801	0.99897	0.99937	0.99968
4.79	0.18167	0.99131	0.99572	0.99802	0.99898	0.99938	0.99968
4.8	0.18199	0.99138	0.99576	0.99804	0.99899	0.99939	0.99968
4.81	0.1823	0.99144	0.99579	0.99806	0.999	0.99939	0.99969
4.82	0.18262	0.9915	0.99583	0.99807	0.99901	0.9994	0.99969
4.83	0.18293	0.99156	0.99586	0.99809	0.99902	0.9994	0.99969
4.84	0.18324	0.99163	0.99589	0.99811	0.99903	0.99941	0.9997
4.85	0.18356	0.99169	0.99593	0.99812	0.99904	0.99941	0.9997
4.86	0.18387	0.99175	0.99596	0.99814	0.99904	0.99942	0.9997
4.87	0.18418	0.99181	0.99599	0.99816	0.99905	0.99943	0.9997
4.88	0.1845	0.99187	0.99603	0.99817	0.99906	0.99943	0.99971
4.89	0.18481	0.99193	0.99606	0.99819	0.99907	0.99944	0.99971
4.9	0.18512	0.99199	0.99609	0.9982	0.99908	0.99944	0.99971
4.91	0.18544	0.99205	0.99612	0.99822	0.99909	0.99945	0.99972
4.92	0.18575	0.99211	0.99615	0.99824	0.9991	0.99945	0.99972
4.93	0.18606	0.99217	0.99618	0.99825	0.9991	0.99946	0.99972
4.94	0.18637	0.99222	0.99621	0.99827	0.99911	0.99946	0.99972
4.95	0.18669	0.99228	0.99625	0.99828	0.99912	0.99947	0.99973
4.96	0.187	0.99234	0.99628	0.9983	0.99913	0.99947	0.99973
4.97	0.18731	0.99239	0.99631	0.99831	0.99914	0.99948	0.99973
4.98	0.18762	0.99245	0.99634	0.99833	0.99914	0.99948	0.99973
4.99	0.18793	0.99251	0.99637	0.99834	0.99915	0.99949	0.99974
5	0.18825	0.99256	0.99639	0.99836	0.99916	0.99949	0.99974
5.01	0.18856	0.99262	0.99642	0.99837	0.99917	0.9995	0.99974
5.02	0.18887	0.99267	0.99645	0.99838	0.99918	0.9995	0.99974
5.03	0.18918	0.99273	0.99648	0.9984	0.99918	0.99951	0.99975
5.04	0.18949	0.99278	0.99651	0.99841	0.99919	0.99951	0.99975
5.05	0.1898	0.99283	0.99654	0.99843	0.9992	0.99952	0.99975
5.06	0.19011	0.99289	0.99657	0.99844	0.9992	0.99952	0.99975
5.07	0.19043	0.99294	0.99659	0.99845	0.99921	0.99952	0.99976
5.08	0.19074	0.99299	0.99662	0.99847	0.99922	0.99953	0.99976
5.09	0.19105	0.99304	0.99665	0.99848	0.99923	0.99953	0.99976
5.1	0.19136	0.99309	0.99668	0.99849	0.99923	0.99954	0.99976
5.11	0.19167	0.99314	0.9967	0.99851	0.99924	0.99954	0.99977
5.12	0.19198	0.99319	0.99673	0.99852	0.99925	0.99955	0.99977
5.13	0.19229	0.99324	0.99676	0.99853	0.99925	0.99955	0.99977
5.14	0.1926	0.99329	0.99678	0.99855	0.99926	0.99955	0.99977
5.15	0.19291	0.99334	0.99681	0.99856	0.99927	0.99956	0.99977
5.16	0.19322	0.99339	0.99683	0.99857	0.99927	0.99956	0.99978
5.17	0.19353	0.99344	0.99686	0.99858	0.99928	0.99957	0.99978
5.18	0.19384	0.99349	0.99689	0.9986	0.99929	0.99957	0.99978
5.19	0.19415	0.99354	0.99691	0.99861	0.99929	0.99958	0.99978
5.2	0.19446	0.99359	0.99694	0.99862	0.9993	0.99958	0.99979
5.21	0.19477	0.99363	0.99696	0.99863	0.99931	0.99958	0.99979
5.22	0.19508	0.99368	0.99699	0.99864	0.99931	0.99959	0.99979
5.23	0.19538	0.99373	0.99701	0.99866	0.99932	0.99959	0.99979
5.24	0.19569	0.99377	0.99703	0.99867	0.99933	0.9996	0.99979
5.25	0.196	0.99382	0.99706	0.99868	0.99933	0.9996	0.9998
5.26	0.19631	0.99386	0.99708	0.99869	0.99934	0.9996	0.9998
5.27	0.19662	0.99391	0.99711	0.9987	0.99934	0.99961	0.9998
5.28	0.19693	0.99395	0.99713	0.99871	0.99935	0.99961	0.9998
5.29	0.19724	0.994	0.99715	0.99873	0.99936	0.99961	0.9998
5.3	0.19754	0.99404	0.99718	0.99874	0.99936	0.99962	0.99981
5.31	0.19785	0.99409	0.9972	0.99875	0.99937	0.99962	0.99981
5.32	0.19816	0.99413	0.99722	0.99876	0.99937	0.99962	0.99981
5.33	0.19847	0.99417	0.99724	0.99877	0.99938	0.99963	0.99981
5.34	0.19878	0.99422	0.99727	0.99878	0.99939	0.99963	0.99981
5.35	0.19908	0.99426	0.99729	0.99879	0.99939	0.99964	0.99981
5.36	0.19939	0.9943	0.99731	0.9988	0.9994	0.99964	0.99982
5.37	0.1997	0.99434	0.99733	0.99881	0.9994	0.99964	0.99982
5.38	0.20001	0.99439	0.99735	0.99882	0.99941	0.99965	0.99982
5.39	0.20031	0.99443	0.99737	0.99883	0.99941	0.99965	0.99982
5.4	0.20062	0.99447	0.9974	0.99884	0.99942	0.99965	0.99982
5.41	0.20093	0.99451	0.99742	0.99885	0.99942	0.99966	0.99982
5.42	0.20123	0.99455	0.99744	0.99886	0.99943	0.99966	0.99983
5.43	0.20154	0.99459	0.99746	0.99887	0.99943	0.99966	0.99983
5.44	0.20185	0.99463	0.99748	0.99888	0.99944	0.99966	0.99983
5.45	0.20215	0.99467	0.9975	0.99889	0.99944	0.99967	0.99983
5.46	0.20246	0.99471	0.99752	0.9989	0.99945	0.99967	0.99983
5.47	0.20277	0.99475	0.99754	0.99891	0.99945	0.99967	0.99983
5.48	0.20307	0.99479	0.99756	0.99892	0.99946	0.99968	0.99984
5.49	0.20338	0.99483	0.99758	0.99893	0.99946	0.99968	0.99984
5.5	0.20368	0.99486	0.9976	0.99894	0.99947	0.99968	0.99984
5.51	0.20399	0.9949	0.99762	0.99895	0.99947	0.99969	0.99984
5.52	0.2043	0.99494	0.99764	0.99896	0.99948	0.99969	0.99984
5.53	0.2046	0.99498	0.99766	0.99897	0.99948	0.99969	0.99984
5.54	0.20491	0.99501	0.99768	0.99898	0.99949	0.9997	0.99985
5.55	0.20521	0.99505	0.99769	0.99899	0.99949	0.9997	0.99985
5.56	0.20552	0.99509	0.99771	0.99899	0.9995	0.9997	0.99985
