t	y1.0	y6.5	y8.0	y9.8	y11.2	y14.0	y17.1
17.66	0.96718	1	1	1	1	1	1
17.67	0.96724	1	1	1	1	1	1
17.68	0.96731	1	1	1	1	1	1
17.69	0.96737	1	1	1	1	1	1
17.7	0.96743	1	1	1	1	1	1
17.71	0.96749	1	1	1	1	1	1
17.72	0.96755	1	1	1	1	1	1
17.73	0.96761	1	1	1	1	1	1
17.74	0.96767	1	1	1	1	1	1
17.75	0.96774	1	1	1	1	1	1
17.76	0.9678	1	1	1	1	1	1
17.77	0.96786	1	1	1	1	1	1
17.78	0.96792	1	1	1	1	1	1
17.79	0.96798	1	1	1	1	1	1
17.8	0.96804	1	1	1	1	1	1
17.81	0.9681	1	1	1	1	1	1
17.82	0.96816	1	1	1	1	1	1
17.83	0.96822	1	1	1	1	1	1
17.84	0.96828	1	1	1	1	1	1
17.85	0.96834	1	1	1	1	1	1
17.86	0.9684	1	1	1	1	1	1
17.87	0.96846	1	1	1	1	1	1
17.88	0.96852	1	1	1	1	1	1
17.89	0.96858	1	1	1	1	1	1
17.9	0.96864	1	1	1	1	1	1
17.91	0.9687	1	1	1	1	1	1
17.92	0.96876	1	1	1	1	1	1
17.93	0.96882	1	1	1	1	1	1
17.94	0.96888	1	1	1	1	1	1
17.95	0.96894	1	1	1	1	1	1
17.96	0.96899	1	1	1	1	1	1
17.97	0.96905	1	1	1	1	1	1
17.98	0.96911	1	1	1	1	1	1
17.99	0.96917	1	1	1	1	1	1
18	0.96923	1	1	1	1	1	1
18.01	0.96929	1	1	1	1	1	1
18.02	0.96935	1	1	1	1	1	1
18.03	0.9694	1	1	1	1	1	1
18.04	0.96946	1	1	1	1	1	1
18.05	0.96952	1	1	1	1	1	1
18.06	0.96958	1	1	1	1	1	1
18.07	0.96963	1	1	1	1	1	1
18.08	0.96969	1	1	1	1	1	1
18.09	0.96975	1	1	1	1	1	1
18.1	0.96981	1	1	1	1	1	1
18.11	0.96986	1	1	1	1	1	1
18.12	0.96992	1	1	1	1	1	1
18.13	0.96998	1	1	1	1	1	1
18.14	0.97003	1	1	1	1	1	1
18.15	0.97009	1	1	1	1	1	1
18.16	0.97015	1	1	1	1	1	1
18.17	0.9702	1	1	1	1	1	1
18.18	0.97026	1	1	1	1	1	1
18.19	0.97032	1	1	1	1	1	1
18.2	0.97037	1	1	1	1	1	1
18.21	0.97043	1	1	1	1	1	1
18.22	0.97048	1	1	1	1	1	1
18.23	0.97054	1	1	1	1	1	1
18.24	0.9706	1	1	1	1	1	1
18.25	0.97065	1	1	1	1	1	1
18.26	0.97071	1	1	1	1	1	1
18.27	0.97076	1	1	1	1	1	1
18.28	0.97082	1	1	1	1	1	1
18.29	0.97087	1	1	1	1	1	1
18.3	0.97093	1	1	1	1	1	1
18.31	0.97098	1	1	1	1	1	1
18.32	0.97104	1	1	1	1	1	1
18.33	0.97109	1	1	1	1	1	1
18.34	0.97115	1	1	1	1	1	1
18.35	0.9712	1	1	1	1	1	1
18.36	0.97126	1	1	1	1	1	1
18.37	0.97131	1	1	1	1	1	1
18.38	0.97137	1	1	1	1	1	1
18.39	0.97142	1	1	1	1	1	1
18.4	0.97147	1	1	1	1	1	1
18.41	0.97153	1	1	1	1	1	1
18.42	0.97158	1	1	1	1	1	1
18.43	0.97164	1	1	1	1	1	1
18.44	0.97169	1	1	1	1	1	1
18.45	0.97174	1	1	1	1	1	1
18.46	0.9718	1	1	1	1	1	1
18.47	0.97185	1	1	1	1	1	1
18.48	0.9719	1	1	1	1	1	1
18.49	0.97196	1	1	1	1	1	1
18.5	0.97201	1	1	1	1	1	1
18.51	0.97206	1	1	1	1	1	1
18.52	0.97212	1	1	1	1	1	1
18.53	0.97217	1	1	1	1	1	1
18.54	0.97222	1	1	1	1	1	1
18.55	0.97227	1	1	1	1	1	1
18.56	0.97233	1	1	1	1	1	1
18.57	0.97238	1	1	1	1	1	1
18.58	0.97243	1	1	1	1	1	1
18.59	0.97248	1	1	1	1	1	1
18.6	0.97254	1	1	1	1	1	1
18.61	0.97259	1	1	1	1	1	1
18.62	0.97264	1	1	1	1	1	1
18.63	0.97269	1	1	1	1	1	1
18.64	0.97274	1	1	1	1	1	1
18.65	0.97279	1	1	1	1	1	1
18.66	0.97285	1	1	1	1	1	1
18.67	0.9729	1	1	1	1	1	1
18.68	0.97295	1	1	1	1	1	1
18.69	0.973	1	1	1	1	1	1
18.7	0.97305	1	1	1	1	1	1
18.71	0.9731	1	1	1	1	1	1
18.72	0.97315	1	1	1	1	1	1
18.73	0.9732	1	1	1	1	1	1
18.74	0.97325	1	1	1	1	1	1
18.75	0.9733	1	1	1	1	1	1
18.76	0.97336	1	1	1	1	1	1
18.77	0.97341	1	1	1	1	1	1
18.78	0.97346	1	1	1	1	1	1
18.79	0.97351	1	1	1	1	1	1
18.8	0.97356	1	1	1	1	1	1
18.81	0.97361	1	1	1	1	1	1
18.82	0.97366	1	1	1	1	1	1
18.83	0.97371	1	1	1	1	1	1
18.84	0.97376	1	1	1	1	1	1
18.85	0.97381	1	1	1	1	1	1
18.86	0.97386	1	1	1	1	1	1
18.87	0.9739	1	1	1	1	1	1
18.88	0.97395	1	1	1	1	1	1
18.89	0.974	1	1	1	1	1	1
18.9	0.97405	1	1	1	1	1	1
18.91	0.9741	1	1	1	1	1	1
18.92	0.97415	1	1	1	1	1	1
18.93	0.9742	1	1	1	1	1	1
18.94	0.97425	1	1	1	1	1	1
18.95	0.9743	1	1	1	1	1	1
18.96	0.97435	1	1	1	1	1	1
18.97	0.97439	1	1	1	1	1	1
18.98	0.97444	1	1	1	1	1	1
18.99	0.97449	1	1	1	1	1	1
19	0.97454	1	1	1	1	1	1
19.01	0.97459	1	1	1	1	1	1
19.02	0.97464	1	1	1	1	1	1
19.03	0.97468	1	1	1	1	1	1
19.04	0.97473	1	1	1	1	1	1
19.05	0.97478	1	1	1	1	1	1
19.06	0.97483	1	1	1	1	1	1
19.07	0.97488	1	1	1	1	1	1
19.08	0.97492	1	1	1	1	1	1
19.09	0.97497	1	1	1	1	1	1
19.1	0.97502	1	1	1	1	1	1
19.11	0.97506	1	1	1	1	1	1
19.12	0.97511	1	1	1	1	1	1
19.13	0.97516	1	1	1	1	1	1
19.14	0.97521	1	1	1	1	1	1
19.15	0.97525	1	1	1	1	1	1
19.16	0.9753	1	1	1	1	1	1
19.17	0.97535	1	1	1	1	1	1
19.18	0.97539	1	1	1	1	1	1
19.19	0.97544	1	1	1	1	1	1
19.2	0.97549	1	1	1	1	1	1
19.21	0.97553	1	1	1	1	1	1
19.22	0.97558	1	1	1	1	1	1
19.23	0.97563	1	1	1	1	1	1
19.24	0.97567	1	1	1	1	1	1
19.25	0.97572	1	1	1	1	1	1
19.26	0.97576	1	1	1	1	1	1
19.27	0.97581	1	1	1	1	1	1
19.28	0.97586	1	1	1	1	1	1
19.29	0.9759	1	1	1	1	1	1
19.3	0.97595	1	1	1	1	1	1
19.31	0.97599	1	1	1	1	1	1
19.32	0.97604	1	1	1	1	1	1
19.33	0.97608	1	1	1	1	1	1
19.34	0.97613	1	1	1	1	1	1
19.35	0.97617	1	1	1	1	1	1
19.36	0.97622	1	1	1	1	1	1
19.37	0.97626	1	1	1	1	1	1
19.38	0.97631	1	1	1	1	1	1
19.39	0.97635	1	1	1	1	1	1
19.4	0.9764	1	1	1	1	1	1
19.41	0.97644	1	1	1	1	1	1
19.42	0.97649	1	1	1	1	1	1
19.43	0.97653	1	1	1	1	1	1
19.44	0.97658	1	1	1	1	1	1
19.45	0.97662	1	1	1	1	1	1
19.46	0.97666	1	1	1	1	1	1
19.47	0.97671	1	1	1	1	1	1
19.48	0.97675	1	1	1	1	1	1
19.49	0.9768	1	1	1	1	1	1
19.5	0.97684	1	1	1	1	1	1
19.51	0.97688	1	1	1	1	1	1
19.52	0.97693	1	1	1	1	1	1
19.53	0.97697	1	1	1	1	1	1
19.54	0.97702	1	1	1	1	1	1
19.55	0.97706	1	1	1	1	1	1
19.56	0.9771	1	1	1	1	1	1
19.57	0.97715	1	1	1	1	1	1
19.58	0.97719	1	1	1	1	1	1
19.59	0.97723	1	1	1	1	1	1
19.6	0.97728	1	1	1	1	1	1
19.61	0.97732	1	1	1	1	1	1
19.62	0.97736	1	1	1	1	1	1
19.63	0.9774	1	1	1	1	1	1
19.64	0.97745	1	1	1	1	1	1
19.65	0.97749	1	1	1	1	1	1
19.66	0.97753	1	1	1	1	1	1
19.67	0.97757	1	1	1	1	1	1
19.68	0.97762	1	1	1	1	1	1
19.69	0.97766	1	1	1	1	1	1
19.7	0.9777	1	1	1	1	1	1
19.71	0.97774	1	1	1	1	1	1
19.72	0.97779	1	1	1	1	1	1
19.73	0.97783	1	1	1	1	1	1
19.74	0.97787	1	1	1	1	1	1
19.75	0.97791	1	1	1	1	1	1
19.76	0.97795	1	1	1	1	1	1
19.77	0.978	1	1	1	1	1	1
19.78	0.97804	1	1	1	1	1	1
19.79	0.97808	1	1	1	1	1	1
19.8	0.97812	1	1	1	1	1	1
19.81	0.97816	1	1	1	1	1	1
19.82	0.9782	1	1	1	1	1	1
19.83	0.97824	1	1	1	1	1	1
19.84	0.97829	1	1	1	1	1	1
19.85	0.97833	1	1	1	1	1	1
19.86	0.97837	1	1	1	1	1	1
19.87	0.97841	1	1	1	1	1	1
19.88	0.97845	1	1	1	1	1	1
19.89	0.97849	1	1	1	1	1	1
19.9	0.97853	1	1	1	1	1	1
19.91	0.97857	1	1	1	1	1	1
19.92	0.97861	1	1	1	1	1	1
19.93	0.97865	1	1	1	1	1	1
19.94	0.97869	1	1	1	1	1	1
19.95	0.97873	1	1	1	1	1	1
19.96	0.97877	1	1	1	1	1	1
19.97	0.97881	1	1	1	1	1	1
19.98	0.97885	1	1	1	1	1	1
19.99	0.97889	1	1	1	1	1	1
20	0.97893	1	1	1	1	1	1
